v1,v2,v3,v4,v5,v6
KRID,KRID(id):(D-tagx0)::-:!!0!!KRID(id):(A-tagx0)::-:!!0!!KRID(id):(x0)::-:!!0!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(id):(x0)::-:!!0!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-:this is the beginning tag:-:,ATN,id,D-tagx0,
KRID,KRID(id):(D-tagx0)::-:!!0!!KRID(id):(A-tagx0)::-:!!0!!KRID(id):(x0)::-:!!0!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(id):(x0)::-:!!0!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-:this is the beginning tag:-:,ATN,parentKRID,KRID(id):(A-tagx0)::-:!!0!!KRID(id):(x0)::-:!!0!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:,
KRID,KRID(id):(D-tagx0)::-:!!0!!KRID(id):(A-tagx0)::-:!!0!!KRID(id):(x0)::-:!!0!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(id):(x0)::-:!!0!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-:this is the beginning tag:-:,ATN,parentPosition,8,
KRID,KRID(id):(sx0)::-:!!0!!KRID(id):(cx0)::-:!!0!!KRID(id):(x0)::-:!!0!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(id):(x0)::-:!!0!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:,ATN,DeN,sequence,
KRID,KRID(id):(sx0)::-:!!0!!KRID(id):(cx0)::-:!!0!!KRID(id):(x0)::-:!!0!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(id):(x0)::-:!!0!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:,ATN,seq,,
KRID,KRID(id):(sx0)::-:!!0!!KRID(id):(cx0)::-:!!0!!KRID(id):(x0)::-:!!0!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(id):(x0)::-:!!0!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:,ATN,minOccurs,1,
KRID,KRID(id):(sx0)::-:!!0!!KRID(id):(cx0)::-:!!0!!KRID(id):(x0)::-:!!0!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(id):(x0)::-:!!0!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:,ATN,masterPKRID,KRID(id):(x0)::-:!!0!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:,
KRID,KRID(id):(sx0)::-:!!0!!KRID(id):(cx0)::-:!!0!!KRID(id):(x0)::-:!!0!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(id):(x0)::-:!!0!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:,ATN,previousPosition,12,
KRID,KRID(id):(sx0)::-:!!0!!KRID(id):(cx0)::-:!!0!!KRID(id):(x0)::-:!!0!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(id):(x0)::-:!!0!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:,ATN,KRID,KRID(id):(sx0)::-:!!0!!KRID(id):(cx0)::-:!!0!!KRID(id):(x0)::-:!!0!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(id):(x0)::-:!!0!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:,
KRID,KRID(id):(sx0)::-:!!0!!KRID(id):(cx0)::-:!!0!!KRID(id):(x0)::-:!!0!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(id):(x0)::-:!!0!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:,ATN,maxOccurs,1,
KRID,KRID(id):(sx0)::-:!!0!!KRID(id):(cx0)::-:!!0!!KRID(id):(x0)::-:!!0!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(id):(x0)::-:!!0!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:,ATN,masterPosition,7,
KRID,KRID(id):(sx0)::-:!!0!!KRID(id):(cx0)::-:!!0!!KRID(id):(x0)::-:!!0!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(id):(x0)::-:!!0!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:,ATN,FILE,t1.xsd,
KRID,KRID(id):(sx0)::-:!!0!!KRID(id):(cx0)::-:!!0!!KRID(id):(x0)::-:!!0!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(id):(x0)::-:!!0!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:,ATN,peer,,
KRID,KRID(id):(sx0)::-:!!0!!KRID(id):(cx0)::-:!!0!!KRID(id):(x0)::-:!!0!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(id):(x0)::-:!!0!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:,ATN,position,13,
KRID,KRID(id):(sx0)::-:!!0!!KRID(id):(cx0)::-:!!0!!KRID(id):(x0)::-:!!0!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(id):(x0)::-:!!0!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:,ATN,id,sx0,
KRID,KRID(id):(sx0)::-:!!0!!KRID(id):(cx0)::-:!!0!!KRID(id):(x0)::-:!!0!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(id):(x0)::-:!!0!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:,ATN,parentKRID,KRID(id):(cx0)::-:!!0!!KRID(id):(x0)::-:!!0!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:,
KRID,KRID(id):(sx0)::-:!!0!!KRID(id):(cx0)::-:!!0!!KRID(id):(x0)::-:!!0!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(id):(x0)::-:!!0!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:,ATN,parentPosition,12,
KRID,KRID(DeN):(elementname)::-:!!0!!KRID(id):(x0)::-:!!0!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-:tagx0:-:,ATN,DeN,elementname,
KRID,KRID(DeN):(elementname)::-:!!0!!KRID(id):(x0)::-:!!0!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-:tagx0:-:,ATN,seq,,
KRID,KRID(DeN):(elementname)::-:!!0!!KRID(id):(x0)::-:!!0!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-:tagx0:-:,ATN,minOccurs,1,
KRID,KRID(DeN):(elementname)::-:!!0!!KRID(id):(x0)::-:!!0!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-:tagx0:-:,ATN,value,tagx0,
KRID,KRID(DeN):(elementname)::-:!!0!!KRID(id):(x0)::-:!!0!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-:tagx0:-:,ATN,KRID,KRID(DeN):(elementname)::-:!!0!!KRID(id):(x0)::-:!!0!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-:tagx0:-:,
KRID,KRID(DeN):(elementname)::-:!!0!!KRID(id):(x0)::-:!!0!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-:tagx0:-:,ATN,maxOccurs,1,
KRID,KRID(DeN):(elementname)::-:!!0!!KRID(id):(x0)::-:!!0!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-:tagx0:-:,ATN,previousPosition,17,
KRID,KRID(DeN):(elementname)::-:!!0!!KRID(id):(x0)::-:!!0!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-:tagx0:-:,ATN,FILE,t1.xsd,
KRID,KRID(DeN):(elementname)::-:!!0!!KRID(id):(x0)::-:!!0!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-:tagx0:-:,ATN,peer,,
KRID,KRID(DeN):(elementname)::-:!!0!!KRID(id):(x0)::-:!!0!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-:tagx0:-:,ATN,position,18,
KRID,KRID(DeN):(elementname)::-:!!0!!KRID(id):(x0)::-:!!0!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-:tagx0:-:,ATN,parentKRID,KRID(id):(x0)::-:!!0!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:,
KRID,KRID(DeN):(elementname)::-:!!0!!KRID(id):(x0)::-:!!0!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-:tagx0:-:,ATN,parentPosition,7,
KRID,KRID(id):(x0x1)::-:!!0!!KRID(id):(sx0)::-:!!0!!KRID(id):(cx0)::-:!!0!!KRID(id):(x0)::-:!!0!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(id):(x0)::-:!!0!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(id):(cx0)::-:!!0!!KRID(id):(x0)::-:!!0!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(id):(x0)::-:!!0!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:,ATN,DeN,element,
KRID,KRID(id):(x0x1)::-:!!0!!KRID(id):(sx0)::-:!!0!!KRID(id):(cx0)::-:!!0!!KRID(id):(x0)::-:!!0!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(id):(x0)::-:!!0!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(id):(cx0)::-:!!0!!KRID(id):(x0)::-:!!0!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(id):(x0)::-:!!0!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:,ATN,seq,1,
KRID,KRID(id):(x0x1)::-:!!0!!KRID(id):(sx0)::-:!!0!!KRID(id):(cx0)::-:!!0!!KRID(id):(x0)::-:!!0!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(id):(x0)::-:!!0!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(id):(cx0)::-:!!0!!KRID(id):(x0)::-:!!0!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(id):(x0)::-:!!0!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:,ATN,minOccurs,0,
KRID,KRID(id):(x0x1)::-:!!0!!KRID(id):(sx0)::-:!!0!!KRID(id):(cx0)::-:!!0!!KRID(id):(x0)::-:!!0!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(id):(x0)::-:!!0!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(id):(cx0)::-:!!0!!KRID(id):(x0)::-:!!0!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(id):(x0)::-:!!0!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:,ATN,masterPKRID,KRID(id):(x0)::-:!!0!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:,
KRID,KRID(id):(x0x1)::-:!!0!!KRID(id):(sx0)::-:!!0!!KRID(id):(cx0)::-:!!0!!KRID(id):(x0)::-:!!0!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(id):(x0)::-:!!0!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(id):(cx0)::-:!!0!!KRID(id):(x0)::-:!!0!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(id):(x0)::-:!!0!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:,ATN,previousPosition,13,
KRID,KRID(id):(x0x1)::-:!!0!!KRID(id):(sx0)::-:!!0!!KRID(id):(cx0)::-:!!0!!KRID(id):(x0)::-:!!0!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(id):(x0)::-:!!0!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(id):(cx0)::-:!!0!!KRID(id):(x0)::-:!!0!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(id):(x0)::-:!!0!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:,ATN,KRID,KRID(id):(x0x1)::-:!!0!!KRID(id):(sx0)::-:!!0!!KRID(id):(cx0)::-:!!0!!KRID(id):(x0)::-:!!0!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(id):(x0)::-:!!0!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(id):(cx0)::-:!!0!!KRID(id):(x0)::-:!!0!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(id):(x0)::-:!!0!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:,
KRID,KRID(id):(x0x1)::-:!!0!!KRID(id):(sx0)::-:!!0!!KRID(id):(cx0)::-:!!0!!KRID(id):(x0)::-:!!0!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(id):(x0)::-:!!0!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(id):(cx0)::-:!!0!!KRID(id):(x0)::-:!!0!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(id):(x0)::-:!!0!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:,ATN,maxOccurs,1,
KRID,KRID(id):(x0x1)::-:!!0!!KRID(id):(sx0)::-:!!0!!KRID(id):(cx0)::-:!!0!!KRID(id):(x0)::-:!!0!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(id):(x0)::-:!!0!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(id):(cx0)::-:!!0!!KRID(id):(x0)::-:!!0!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(id):(x0)::-:!!0!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:,ATN,masterPosition,7,
KRID,KRID(id):(x0x1)::-:!!0!!KRID(id):(sx0)::-:!!0!!KRID(id):(cx0)::-:!!0!!KRID(id):(x0)::-:!!0!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(id):(x0)::-:!!0!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(id):(cx0)::-:!!0!!KRID(id):(x0)::-:!!0!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(id):(x0)::-:!!0!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:,ATN,FILE,t1.xsd,
KRID,KRID(id):(x0x1)::-:!!0!!KRID(id):(sx0)::-:!!0!!KRID(id):(cx0)::-:!!0!!KRID(id):(x0)::-:!!0!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(id):(x0)::-:!!0!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(id):(cx0)::-:!!0!!KRID(id):(x0)::-:!!0!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(id):(x0)::-:!!0!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:,ATN,peer,,
KRID,KRID(id):(x0x1)::-:!!0!!KRID(id):(sx0)::-:!!0!!KRID(id):(cx0)::-:!!0!!KRID(id):(x0)::-:!!0!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(id):(x0)::-:!!0!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(id):(cx0)::-:!!0!!KRID(id):(x0)::-:!!0!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(id):(x0)::-:!!0!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:,ATN,position,14,
KRID,KRID(id):(x0x1)::-:!!0!!KRID(id):(sx0)::-:!!0!!KRID(id):(cx0)::-:!!0!!KRID(id):(x0)::-:!!0!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(id):(x0)::-:!!0!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(id):(cx0)::-:!!0!!KRID(id):(x0)::-:!!0!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(id):(x0)::-:!!0!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:,ATN,ref,tagx1,
KRID,KRID(id):(x0x1)::-:!!0!!KRID(id):(sx0)::-:!!0!!KRID(id):(cx0)::-:!!0!!KRID(id):(x0)::-:!!0!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(id):(x0)::-:!!0!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(id):(cx0)::-:!!0!!KRID(id):(x0)::-:!!0!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(id):(x0)::-:!!0!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:,ATN,id,x0x1,
KRID,KRID(id):(x0x1)::-:!!0!!KRID(id):(sx0)::-:!!0!!KRID(id):(cx0)::-:!!0!!KRID(id):(x0)::-:!!0!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(id):(x0)::-:!!0!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(id):(cx0)::-:!!0!!KRID(id):(x0)::-:!!0!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(id):(x0)::-:!!0!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:,ATN,parentKRID,KRID(id):(sx0)::-:!!0!!KRID(id):(cx0)::-:!!0!!KRID(id):(x0)::-:!!0!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(id):(x0)::-:!!0!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:,
KRID,KRID(id):(x0x1)::-:!!0!!KRID(id):(sx0)::-:!!0!!KRID(id):(cx0)::-:!!0!!KRID(id):(x0)::-:!!0!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(id):(x0)::-:!!0!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(id):(cx0)::-:!!0!!KRID(id):(x0)::-:!!0!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(id):(x0)::-:!!0!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:,ATN,parentPosition,13,
KRID,KRID(id):(a-schema)::-:!!0!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:,ATN,seq,,
KRID,KRID(id):(a-schema)::-:!!0!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:,ATN,minOccurs,1,
KRID,KRID(id):(a-schema)::-:!!0!!KRID(name):(xxschema)::-:!!0!!0:-::-:!!0:-::-:,ATN,previousPosition,2,
